timestamp,kube_configmap_created,kube_configmap_info,kube_configmap_metadata_resource_version,kube_daemonset_created,kube_daemonset_labels,kube_daemonset_metadata_generation,kube_daemonset_status_current_number_scheduled,kube_daemonset_status_desired_number_scheduled,kube_daemonset_status_number_available,kube_daemonset_status_number_misscheduled,kube_daemonset_status_number_ready,kube_daemonset_status_number_unavailable,kube_daemonset_status_observed_generation,kube_daemonset_status_updated_number_scheduled,kube_deployment_created,kube_deployment_labels,kube_deployment_metadata_generation,kube_deployment_spec_paused,kube_deployment_spec_replicas,kube_deployment_spec_strategy_rollingupdate_max_surge,kube_deployment_spec_strategy_rollingupdate_max_unavailable,kube_deployment_status_condition,kube_deployment_status_observed_generation,kube_deployment_status_replicas,kube_deployment_status_replicas_available,kube_deployment_status_replicas_unavailable,kube_deployment_status_replicas_updated,kube_endpoint_address_available,kube_endpoint_address_not_ready,kube_endpoint_created,kube_endpoint_info,kube_endpoint_labels,kube_job_complete,kube_job_created,kube_job_info,kube_job_labels,kube_job_owner,kube_job_spec_completions,kube_job_spec_parallelism,kube_job_status_active,kube_job_status_completion_time,kube_job_status_failed,kube_job_status_start_time,kube_job_status_succeeded,kube_lease_owner,kube_lease_renew_time,kube_namespace_created,kube_namespace_labels,kube_namespace_status_phase,kube_node_created,kube_node_info,kube_node_labels,kube_node_role,kube_node_spec_unschedulable,kube_node_status_allocatable,kube_node_status_capacity,kube_node_status_condition,kube_pod_completion_time,kube_pod_container_info,kube_pod_container_resource_limits,kube_pod_container_resource_requests,kube_pod_container_state_started,kube_pod_container_status_last_terminated_reason,kube_pod_container_status_ready,kube_pod_container_status_restarts_total,kube_pod_container_status_running,kube_pod_container_status_terminated,kube_pod_container_status_terminated_reason,kube_pod_container_status_waiting,kube_pod_created,kube_pod_info,kube_pod_labels,kube_pod_owner,kube_pod_restart_policy,kube_pod_start_time,kube_pod_status_phase,kube_pod_status_ready,kube_pod_status_reason,kube_pod_status_scheduled,kube_pod_status_scheduled_time,kube_replicaset_created,kube_replicaset_labels,kube_replicaset_metadata_generation,kube_replicaset_owner,kube_replicaset_spec_replicas,kube_replicaset_status_fully_labeled_replicas,kube_replicaset_status_observed_generation,kube_replicaset_status_ready_replicas,kube_replicaset_status_replicas,kube_secret_created,kube_secret_info,kube_secret_labels,kube_secret_metadata_resource_version,kube_secret_type,kube_service_created,kube_service_info,kube_service_labels,kube_service_spec_type,kube_storageclass_created,kube_storageclass_info,kube_storageclass_labels,scrape_duration_seconds,scrape_samples_post_metric_relabeling,scrape_samples_scraped,scrape_series_added,up
2025-05-18T02:16:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534558,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.004185585,1708,1708,0,1
2025-05-18T02:16:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534588,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.003566214,1708,1708,0,1
2025-05-18T02:17:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534619,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.0039662,1708,1708,0,1
2025-05-18T02:17:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534650,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.004115337,1708,1708,0,1
2025-05-18T02:18:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534681,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.00413603,1708,1708,0,1
2025-05-18T02:18:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534701,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.003646178,1708,1708,0,1
2025-05-18T02:19:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534731,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.003822293,1708,1708,0,1
2025-05-18T02:19:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534762,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.004133327,1708,1708,0,1
2025-05-18T02:20:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534792,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.003313469,1708,1708,0,1
2025-05-18T02:20:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534823,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.004006317,1708,1708,0,1
2025-05-18T02:21:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534853,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.00451955,1708,1708,0,1
2025-05-18T02:21:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534884,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.004279188,1708,1708,0,1
2025-05-18T02:22:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534914,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.004304404,1708,1708,0,1
2025-05-18T02:22:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534945,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.00493414,1708,1708,0,1
2025-05-18T02:23:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747534975,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.004683238,1708,1708,0,1
2025-05-18T02:23:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535006,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.004414027,1708,1708,0,1
2025-05-18T02:24:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535037,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.003817505,1708,1708,0,1
2025-05-18T02:24:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535067,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.003829518,1708,1708,0,1
2025-05-18T02:25:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535098,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.003692208,1708,1708,0,1
2025-05-18T02:25:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535128,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.003698672,1708,1708,0,1
2025-05-18T02:26:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535159,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.003438042,1708,1708,0,1
2025-05-18T02:26:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535189,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.004078057,1708,1708,0,1
2025-05-18T02:27:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535220,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.003837851,1708,1708,0,1
2025-05-18T02:27:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535241,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.003566321,1708,1708,0,1
2025-05-18T02:28:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535272,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.003864092,1708,1708,0,1
2025-05-18T02:28:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535302,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.004369464,1708,1708,0,1
2025-05-18T02:29:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535332,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.004530224,1708,1708,0,1
2025-05-18T02:29:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535363,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.003464276,1708,1708,0,1
2025-05-18T02:30:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535394,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.00374133,1708,1708,0,1
2025-05-18T02:30:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535425,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.004007186,1708,1708,0,1
2025-05-18T02:31:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535455,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.00403686,1708,1708,0,1
2025-05-18T02:31:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535486,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.004347017,1708,1708,0,1
2025-05-18T02:32:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535517,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.00449814,1708,1708,0,1
2025-05-18T02:32:43,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535547,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.00408293,1708,1708,0,1
2025-05-18T02:33:13,1747452419,1,320,1747452420,1,1,1,1,1,0,1,0,1,1,1747494561,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1747494561,1,1,0,1747452727,1,1,1,1,1,0,1747452802,0,1747452727,1,1,1747535578,1747452418,1,1,1747452418,1,1,1,0,16,16,1,1747452799,1,0.3,0.1,1747533372,1,1,2,1,0,1,0,1747452425,1,1,1,1,1747452425,0,0,0,0,1747452425,1747452425,1,1,1,2,2,1,2,2,1747452419,1,1,211,1,1747452419,1,1,1,1747452422,1,1,0.004154491,1708,1708,0,1
